mora_60,dias_atraso_12_meses_antes,situacion_casa,edad,fecha_ingreso_empleo,antiguedad_tc_meses,producto_pasivo_12_meses_antes,ingreso_mensual,monto_linea_tc,monto_saldo_deudor_prom,score_aprob_tc,nro_veces_abono_12m_antes,zona_geografica,riesgos_sbs,nivel_educativo,edad_binned
0,1,PROPIA,38,2007-05-01,0,12,2800.0,0.0,14918.71,213,12,Ica,0,TECNICO,joven
0,2,FAMILIAR,22,2005-08-01,20,12,2917.91,0.0,0.0,177,12,Lima,0,TECNICO,joven
0,0,PROPIA,41,2002-03-01,17,12,840.0,570.66,0.0,197,12,Callao,0,TECNICO,joven
0,0,FAMILIAR,27,2001-10-01,28,0,2300.0,951.5,334.09,193,0,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,33,2003-11-01,64,0,2951.0,17380.46,2221.35,200,0,Piura,1,PROFESIONAL,joven
0,0,FAMILIAR,53,2000-08-01,7,7,3000.0,1500.0,1255.49,205,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,53,1987-12-01,0,4,4176.74,0.0,5814.14,178,0,Ayacucho,0,PROFESIONAL,adulto
0,0,PROPIA,31,2001-07-01,1,12,3500.0,10979.62,57094.38,211,12,Lima,1,TECNICO,joven
0,0,FAMILIAR,38,2005-05-01,8,12,2639.35,5800.0,5.59,202,12,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,31,1997-04-01,11,12,7126.84,1000.0,205.25,192,12,Callao,0,EDUCACION BASICA,joven
0,0,FAMILIAR,37,2003-05-01,69,0,3000.0,5880.23,2436.61,201,0,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,44,1997-02-01,8,12,1210.0,5768.0,2331.1,181,12,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,55,2006-01-01,0,12,3000.0,0.0,4716.75,197,12,Callao,0,TECNICO,adulto
0,1,FAMILIAR,25,2005-07-04,0,12,1403.77,0.0,9554.04,169,12,Lima,0,TECNICO,joven
0,2,FAMILIAR,32,2004-06-01,0,12,961.34,900.0,2108.34,175,12,Lima,1,TECNICO,joven
0,0,PROPIA,52,2005-05-18,0,12,990.13,0.0,3800.62,192,12,Lima,0,TECNICO,adulto
0,0,FAMILIAR,32,2001-08-01,81,12,9000.0,4596.04,2980.08,225,0,Lima,0,PROFESIONAL,joven
0,0,PROPIA,54,1998-01-01,0,12,1800.0,0.0,3301.49,202,12,Lima,0,EDUCACION BASICA,adulto
0,25,FAMILIAR,31,2005-11-01,13,12,1698.2,2285.0,0.0,180,0,Lima,1,PROFESIONAL,joven
0,22,FAMILIAR,41,1994-03-01,0,12,3500.0,960.44,9292.34,175,0,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,24,2004-11-01,8,12,900.0,1500.0,254.32,164,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,33,2003-07-01,0,12,1650.0,0.0,0.0,180,12,Lima,0,TECNICO,joven
0,0,PROPIA,40,2004-10-01,29,12,2700.0,6795.9,2121.91,214,0,Lima,1,EDUCACION BASICA,joven
0,2,FAMILIAR,47,2006-01-01,0,12,3500.0,17100.0,9741.64,180,0,Lambayeque,0,PROFESIONAL,adulto
0,50,FAMILIAR,23,2004-04-01,47,12,710.0,500.0,484.3,154,12,Lima,4,TECNICO,joven
0,0,FAMILIAR,31,2000-02-01,68,12,6600.0,14638.48,2426.45,219,12,Lima,3,PROFESIONAL,joven
0,0,PROPIA,49,1994-09-01,9,10,2000.0,16842.18,3229.93,235,0,Lima,0,TECNICO,adulto
0,0,FAMILIAR,37,1998-09-01,0,12,1000.0,606.2,914.72,179,12,Piura,0,TECNICO,joven
0,0,FAMILIAR,34,2006-01-01,58,12,700.0,17672.0,109.09,177,0,Lima,1,SUPERIOR,joven
0,0,FAMILIAR,26,2002-09-01,0,12,2900.0,1057.88,418.81,201,12,Lima,4,PROFESIONAL,joven
0,2,FAMILIAR,40,2001-05-01,47,12,3680.0,1210.8,866.89,204,12,Lima,1,TECNICO,joven
0,0,FAMILIAR,36,1998-04-01,9,0,4750.0,67853.78,1732.59,202,0,Lima,0,PROFESIONAL,joven
0,9,FAMILIAR,48,2000-01-01,48,12,30000.0,66510.12,22844.04,197,0,Lima,0,SIN EDUCACION,adulto
0,0,FAMILIAR,30,2002-08-01,0,12,3100.0,3463.73,0.0,185,12,Lambayeque,1,PROFESIONAL,joven
0,0,FAMILIAR,34,2003-07-04,0,12,829.09,4467.68,567.14,196,11,Lima,0,TECNICO,joven
0,0,PROPIA,30,2005-08-01,7,12,3000.0,1131.53,1865.25,214,0,Ica,0,SUPERIOR,joven
0,2,FAMILIAR,30,2007-05-01,8,12,4000.0,3995.0,3664.5,200,12,Callao,1,PROFESIONAL,joven
0,0,FAMILIAR,30,2002-06-01,0,1,2984.62,4668.14,2719.79,196,0,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,29,1997-09-01,78,11,3500.0,1800.0,0.0,211,0,Lima,1,TECNICO,joven
0,17,FAMILIAR,49,2003-12-01,0,8,2600.0,29864.68,0.0,197,0,Lima,1,TECNICO,adulto
0,0,FAMILIAR,31,2005-11-01,16,12,1789.14,2280.0,598.58,192,11,Lima,0,TECNICO,joven
0,0,FAMILIAR,34,1994-10-01,88,11,29393.13,0.0,0.0,190,0,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,26,2003-10-01,0,12,2270.0,0.0,0.0,186,12,Lima,0,TECNICO,joven
0,0,FAMILIAR,52,2002-05-01,0,12,888.44,0.0,3444.88,173,12,Lima,0,TECNICO,adulto
0,1,FAMILIAR,29,2007-12-01,0,12,1200.0,1804.83,2389.82,190,12,La Libertad,0,PROFESIONAL,joven
0,27,FAMILIAR,33,2003-01-01,22,12,6620.0,7231.35,1466.23,200,12,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,41,1996-10-01,13,12,6205.0,260.0,0.0,205,0,Lima,0,PROFESIONAL,joven
0,22,FAMILIAR,32,2003-03-02,40,11,2555.0,13406.8,106.25,175,0,Lambayeque,1,PROFESIONAL,joven
0,0,PROPIA,33,2001-06-01,0,12,2683.55,280.12,2073.88,209,12,Lima,1,TECNICO,joven
0,0,FAMILIAR,31,2006-09-01,12,12,2000.0,8804.02,0.0,188,2,Lima,0,PROFESIONAL,joven
0,0,PROPIA,44,2003-06-01,26,0,21000.0,22638.17,280.45,224,0,Lima,0,PROFESIONAL,adulto
0,20,PROPIA,29,2007-07-07,10,12,974.73,900.0,1435.47,194,11,Junin,0,TECNICO,joven
0,2,FAMILIAR,45,2002-07-06,0,12,2843.67,3519.86,6017.92,197,12,Cajamarca,1,TECNICO,adulto
0,0,FAMILIAR,26,2002-01-01,28,12,7000.0,11735.0,187.03,184,12,Lima,0,TECNICO,joven
0,2,FAMILIAR,37,1999-01-01,32,12,1650.0,600.0,544.72,182,12,Cajamarca,0,TECNICO,joven
0,0,FAMILIAR,29,2005-12-01,12,11,800.0,0.0,0.0,173,12,Lima,0,TECNICO,joven
0,0,FAMILIAR,41,2004-05-01,27,12,2500.0,6151.97,0.0,216,12,Lima,1,TECNICO,joven
0,0,FAMILIAR,35,1998-03-01,30,12,2200.0,4834.49,1889.38,210,12,Lima,1,PROFESIONAL,joven
0,1,FAMILIAR,30,2007-08-01,0,12,2319.21,3340.0,12878.26,190,11,Lima,3,TECNICO,joven
0,0,FAMILIAR,28,2004-10-01,0,12,2000.0,0.0,4160.93,207,10,San Martin,0,PROFESIONAL,joven
0,3,FAMILIAR,38,2005-09-01,48,10,7000.0,22184.27,0.0,216,0,Lima,0,PROFESIONAL,joven
0,38,FAMILIAR,36,2003-01-01,66,3,3050.0,0.0,120.69,195,0,Ica,2,PROFESIONAL,joven
0,0,PROPIA,30,2005-03-01,11,12,2750.0,2707.1,3109.59,219,12,La Libertad,0,PROFESIONAL,joven
0,25,FAMILIAR,21,2006-05-01,16,12,2100.0,1735.0,480.38,195,1,Ica,1,SUPERIOR,joven
0,0,PROPIA,30,2007-11-15,0,12,2690.91,1056.0,14147.63,211,11,Ica,0,TECNICO,joven
0,0,PROPIA,53,2000-02-01,18,12,2500.0,4290.0,1446.97,216,12,Lima,0,TECNICO,adulto
0,2,FAMILIAR,37,2002-02-01,4,12,1390.0,9305.18,2729.88,177,12,La Libertad,0,TECNICO,joven
0,8,FAMILIAR,29,2007-12-01,18,0,6710.0,24248.45,0.0,174,0,Lima,0,SIN EDUCACION,joven
0,0,PROPIA,63,1995-01-01,86,6,9180.0,103670.06,29137.51,213,2,Lima,1,PROFESIONAL,adulto
0,0,FAMILIAR,46,2005-07-01,0,12,5500.0,0.0,0.0,219,0,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,43,2004-04-12,11,12,2278.74,0.0,17260.53,204,12,Junin,0,TECNICO,adulto
0,0,FAMILIAR,21,2007-10-01,0,12,900.0,720.0,602.64,156,12,Lima,0,TECNICO,joven
0,23,FAMILIAR,27,2003-02-01,61,12,2450.0,2250.0,5274.35,205,2,Lima,4,TECNICO,joven
0,2,FAMILIAR,32,2004-11-01,0,12,894.65,0.0,1518.81,175,12,Lima,0,TECNICO,joven
0,1,FAMILIAR,28,2003-06-01,0,1,1900.0,2429.0,4882.17,161,0,Lambayeque,1,PROFESIONAL,joven
0,0,PROPIA,40,2006-07-01,119,12,5200.0,30770.0,4627.65,224,12,Lima,2,PROFESIONAL,joven
0,2,FAMILIAR,35,2000-02-01,40,12,3200.0,983.76,9011.3,187,12,Ancash,0,TECNICO,joven
0,5,FAMILIAR,28,2007-11-01,76,0,3500.0,4843.53,37.61,175,0,Junin,0,PROFESIONAL,joven
0,0,FAMILIAR,29,2002-03-01,22,12,1131.17,0.0,475.69,186,12,Piura,0,TECNICO,joven
0,1,FAMILIAR,32,2006-07-01,0,12,1874.7,8445.0,5747.96,188,10,La Libertad,0,PROFESIONAL,joven
0,0,FAMILIAR,26,2005-07-01,0,12,2000.0,0.0,2124.88,174,12,Ica,0,TECNICO,joven
0,0,FAMILIAR,22,2006-03-01,19,12,2100.0,1000.0,4814.01,190,1,Ica,0,SUPERIOR,joven
0,0,FAMILIAR,52,2000-01-01,96,10,13500.0,14334.66,16037.38,205,0,Lima,0,SUPERIOR,adulto
0,0,FAMILIAR,24,2006-05-01,23,12,2500.0,2400.0,16676.98,181,1,Loreto,0,SUPERIOR,joven
0,0,FAMILIAR,30,2003-04-01,12,12,3000.0,1104.98,583.48,219,12,Lima,0,PROFESIONAL,joven
0,4,FAMILIAR,39,2003-01-01,0,11,2800.0,0.0,57094.38,194,0,Ayacucho,0,PROFESIONAL,joven
0,0,FAMILIAR,29,2001-01-01,14,12,3000.0,2357.89,0.0,194,12,Piura,1,PROFESIONAL,joven
0,0,FAMILIAR,42,2002-01-01,87,0,6000.0,12820.12,646.47,180,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,30,2003-01-01,45,12,1800.0,2268.0,1327.96,192,12,Callao,4,TECNICO,joven
0,0,FAMILIAR,28,2005-06-01,10,12,2000.0,3323.16,626.54,193,12,Lima,1,PROFESIONAL,joven
0,2,PROPIA,24,2005-01-24,0,12,1790.24,0.0,3260.1,175,12,Ica,0,TECNICO,joven
0,24,FAMILIAR,29,2006-08-01,28,12,2100.0,7700.0,5387.88,233,2,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,38,2000-04-01,0,12,1500.0,897.02,3119.33,177,12,Lima,0,TECNICO,joven
0,29,FAMILIAR,33,2002-07-01,40,12,3500.0,30287.39,47584.35,207,1,Ica,1,PROFESIONAL,joven
0,0,FAMILIAR,29,2003-06-01,22,12,2856.0,2412.7,716.17,204,12,Lima,0,TECNICO,joven
0,0,PROPIA,32,2005-08-08,0,12,2117.29,0.0,16776.77,211,12,Ica,0,TECNICO,joven
0,0,PROPIA,34,2003-11-01,17,0,5400.0,12080.22,0.0,246,0,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,26,2004-05-27,0,12,1522.87,1700.0,3573.02,188,12,Lima,0,TECNICO,joven
0,25,PROPIA,42,2008-03-12,22,11,2032.17,3000.0,4068.19,204,10,Puno,1,TECNICO,adulto
0,0,FAMILIAR,27,2003-12-01,50,12,1189.13,13984.88,1286.45,190,12,Callao,0,TECNICO,joven
0,0,PROPIA,37,2005-08-01,0,12,700.0,0.0,3779.23,194,12,Piura,0,EDUCACION BASICA,joven
0,0,PROPIA,33,2006-11-11,30,3,1161.0,3555.0,469.99,221,1,Lambayeque,1,PROFESIONAL,joven
0,0,FAMILIAR,43,2004-05-01,15,12,2500.0,913.11,637.46,197,10,Callao,0,TECNICO,adulto
0,3,FAMILIAR,55,2002-06-01,55,12,2500.0,4818.07,7750.85,211,12,Lima,0,TECNICO,adulto
0,0,PROPIA,41,1991-03-01,44,7,9520.0,14218.41,0.0,224,0,Lima,0,PROFESIONAL,joven
0,0,PROPIA,30,2003-11-01,21,12,2208.0,756.0,1043.14,211,12,Lima,1,TECNICO,joven
0,2,FAMILIAR,44,1981-08-01,37,12,1451.0,1245.06,2269.58,188,11,Lima,0,PROFESIONAL,adulto
0,0,ALQUILADA,38,2003-09-01,40,12,6935.0,9043.89,3668.67,177,12,La Libertad,1,PROFESIONAL,joven
0,2,PROPIA,35,1998-01-01,0,10,1400.0,9366.44,7129.56,191,12,La Libertad,1,TECNICO,joven
0,0,FAMILIAR,25,2004-12-01,26,12,1200.0,1800.0,403.91,188,12,Lima,0,TECNICO,joven
0,0,PROPIA,30,2001-02-01,0,12,4061.0,29254.29,0.0,223,12,Lima,2,TECNICO,joven
0,2,FAMILIAR,29,2003-08-01,0,12,866.39,1885.0,4191.06,183,12,Lambayeque,2,PROFESIONAL,joven
0,0,FAMILIAR,65,2001-01-01,0,12,2100.0,0.0,0.0,230,0,La Libertad,0,SIN EDUCACION,adulto_mayor
0,9,FAMILIAR,31,2006-06-01,15,1,5500.0,7773.53,0.0,214,0,Lima,1,PROFESIONAL,joven
0,0,PROPIA,43,2000-05-01,0,0,123.7,16800.0,1577.99,172,0,La Libertad,0,EDUCACION BASICA,adulto
0,0,PROPIA,60,2002-03-01,19,12,3200.0,0.0,0.0,230,12,Callao,0,TECNICO,adulto
0,2,PROPIA,40,2003-10-01,0,12,1500.0,0.0,385.85,194,12,La Libertad,0,TECNICO,joven
0,0,FAMILIAR,37,2002-03-01,22,12,1600.0,3371.61,0.0,190,12,Arequipa,1,PROFESIONAL,joven
0,0,PROPIA,29,2007-03-01,16,12,2300.0,5070.0,1852.24,211,12,Junin,0,TECNICO,joven
0,2,FAMILIAR,32,2003-01-01,0,12,1300.0,0.0,1638.17,175,12,Lima,0,TECNICO,joven
0,31,FAMILIAR,32,2007-10-01,0,12,1500.0,6820.75,885.84,185,12,Arequipa,2,PROFESIONAL,joven
0,0,FAMILIAR,37,2000-01-01,10,10,2100.0,9050.0,3283.83,213,0,Lima,0,TECNICO,joven
0,2,FAMILIAR,27,1999-06-01,63,12,4389.0,5307.75,0.0,186,12,Ica,3,TECNICO,joven
0,23,FAMILIAR,46,2001-11-01,65,12,3700.0,8164.4,778.02,205,2,Lima,4,PROFESIONAL,adulto
0,2,FAMILIAR,32,2004-05-02,0,12,2000.74,19244.14,4245.13,180,12,Lima,0,TECNICO,joven
0,0,PROPIA,38,1999-08-01,0,12,1100.0,0.0,6386.31,196,12,Ica,0,TECNICO,joven
0,0,PROPIA,30,2005-07-01,0,10,4500.0,4189.41,0.0,219,2,Lima,1,PROFESIONAL,joven
0,0,PROPIA,28,2006-02-01,20,12,2600.0,7395.0,230.5,206,3,La Libertad,0,PROFESIONAL,joven
0,0,FAMILIAR,27,2007-11-07,0,12,7230.88,0.0,22391.02,186,12,Arequipa,0,TECNICO,joven
0,11,FAMILIAR,32,2006-08-01,0,3,6800.0,15134.6,0.0,200,0,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,30,2006-01-01,32,12,1916.59,3840.45,6021.31,200,12,Lima,2,PROFESIONAL,joven
0,0,FAMILIAR,23,2003-08-01,46,12,2800.0,6319.67,7910.63,209,0,Ucayali,0,PROFESIONAL,joven
0,0,FAMILIAR,34,2004-10-01,0,12,2800.0,13026.16,5478.88,194,12,Callao,1,TECNICO,joven
0,4,FAMILIAR,29,2004-06-01,0,12,1600.0,2500.0,1196.11,180,12,Lima,0,TECNICO,joven
0,0,PROPIA,49,2007-07-02,0,12,1010.42,4487.62,1216.77,199,12,Lima,0,TECNICO,adulto
0,0,FAMILIAR,29,2004-09-01,22,12,5384.0,868.6,2000.0,192,12,Cajamarca,0,TECNICO,joven
0,8,FAMILIAR,29,2004-05-01,54,12,2100.0,10991.84,0.0,214,0,Lima,0,PROFESIONAL,joven
0,32,FAMILIAR,32,2000-06-01,0,0,4000.0,10290.7,57094.38,194,0,Lima,1,PROFESIONAL,joven
0,2,PROPIA,34,2000-02-01,13,12,1113.58,0.0,2922.89,206,12,Lima,0,EDUCACION BASICA,joven
0,0,FAMILIAR,49,2003-01-01,0,12,2184.26,3250.0,1172.95,235,11,Lima,0,TECNICO,adulto
0,2,PROPIA,32,2006-09-20,0,12,482.96,1915.74,0.0,207,7,Junin,1,PROFESIONAL,joven
0,55,FAMILIAR,27,2005-02-01,31,12,5000.0,47.4,64.59,203,7,Lima,0,TECNICO,joven
0,0,FAMILIAR,35,1995-04-01,0,12,9052.8,0.0,0.0,194,10,Ica,1,TECNICO,joven
0,2,PROPIA,51,1993-01-01,89,0,6500.0,999.5,9302.35,224,0,Junin,0,PROFESIONAL,adulto
0,0,FAMILIAR,26,2002-11-01,11,12,2425.95,189.28,140.69,199,12,Lima,0,PROFESIONAL,joven
0,2,PROPIA,29,2001-03-01,0,12,1800.0,3805.45,0.0,199,12,La Libertad,2,TECNICO,joven
0,24,FAMILIAR,28,2007-05-01,23,3,3885.0,20289.07,1194.38,174,0,La Libertad,0,PROFESIONAL,joven
0,2,FAMILIAR,41,2003-11-11,0,12,2497.3,11850.94,1012.62,180,12,Lima,0,TECNICO,joven
0,24,FAMILIAR,39,2006-01-10,12,12,769.27,2580.65,4431.6,197,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,52,1982-11-01,86,4,2100.0,30481.64,20.88,224,0,Callao,0,PROFESIONAL,adulto
0,0,FAMILIAR,25,2006-02-01,0,7,3000.0,0.0,0.0,206,7,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,32,2007-09-22,5,12,1124.85,1600.0,1728.57,194,12,Lima,0,TECNICO,joven
0,24,FAMILIAR,63,2002-05-01,0,12,1500.0,18628.1,0.0,196,0,Lima,1,TECNICO,adulto
0,0,PROPIA,41,2006-03-31,0,12,1800.0,0.0,2257.18,205,1,Cuzco,0,SUPERIOR,joven
0,0,FAMILIAR,33,1993-04-01,86,12,7195.55,29252.26,310.55,196,0,Callao,0,PROFESIONAL,joven
0,0,FAMILIAR,22,2005-03-01,34,11,800.0,3917.57,0.0,178,9,Lima,0,PROFESIONAL,joven
0,23,FAMILIAR,28,2006-06-01,37,12,800.0,10690.79,65.81,173,1,Lima,1,EDUCACION BASICA,joven
0,28,FAMILIAR,23,2007-04-01,0,12,2800.0,0.0,2049.88,190,8,Lima,1,PROFESIONAL,joven
0,0,PROPIA,26,2005-01-01,10,12,1141.88,1470.0,1097.1,196,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,25,2007-01-05,7,12,915.4,1700.0,4317.68,188,12,Piura,0,TECNICO,joven
0,0,FAMILIAR,30,2002-07-01,27,0,4080.0,1935.07,0.0,199,0,Cuzco,0,PROFESIONAL,joven
0,0,FAMILIAR,58,1983-07-01,91,3,3749.0,1710.15,2479.23,199,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,26,2004-12-01,9,12,7528.0,0.0,25.6,194,12,Cajamarca,0,PROFESIONAL,joven
0,0,FAMILIAR,46,2008-03-14,0,6,8300.0,0.0,0.0,212,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,32,2000-01-01,20,12,2100.0,537.42,179.19,172,0,La Libertad,0,TECNICO,joven
0,0,FAMILIAR,27,2004-02-01,40,12,3550.0,2680.0,0.0,208,0,Ica,0,PROFESIONAL,joven
0,1,FAMILIAR,30,2006-01-01,0,12,7185.04,0.0,4577.83,200,12,Huanuco,0,PROFESIONAL,joven
0,0,FAMILIAR,59,1984-12-01,0,12,1100.0,0.0,159.16,192,12,Lima,0,TECNICO,adulto
0,2,FAMILIAR,47,2001-03-01,0,7,14000.0,37182.0,0.0,200,0,Lima,0,PROFESIONAL,adulto
0,21,FAMILIAR,29,2003-04-01,54,12,2000.0,4022.5,0.0,187,0,Lambayeque,1,PROFESIONAL,joven
0,0,FAMILIAR,25,2005-08-01,22,12,6450.0,3900.0,12732.09,194,2,Ancash,0,PROFESIONAL,joven
0,1,FAMILIAR,36,2005-03-01,0,12,595.94,5001.33,1445.01,177,10,Lima,0,TECNICO,joven
0,3,FAMILIAR,46,2001-08-01,0,9,6600.0,11515.0,19938.39,219,0,Lima,2,PROFESIONAL,adulto
0,1,FAMILIAR,28,2008-06-24,0,12,1412.49,7902.02,0.0,199,12,Lima,4,TECNICO,joven
0,0,FAMILIAR,35,2007-02-01,0,12,2950.0,0.0,2552.44,195,9,Callao,0,PROFESIONAL,joven
0,0,FAMILIAR,25,2004-05-01,3,12,2500.0,0.0,2346.29,194,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,32,2004-10-01,0,12,2850.0,1008.08,0.0,192,12,Cajamarca,1,TECNICO,joven
0,7,FAMILIAR,35,2003-11-01,60,12,3600.0,4883.28,2292.39,188,12,Junin,1,PROFESIONAL,joven
0,0,FAMILIAR,27,2004-10-01,11,12,4180.0,824.02,177.65,219,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,22,2004-04-01,41,12,1400.0,8315.8,8870.82,175,0,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,31,2002-08-01,0,12,2000.0,4025.58,0.0,215,12,Lima,1,PROFESIONAL,joven
0,0,PROPIA,36,1998-10-01,0,12,2120.0,0.0,3936.39,213,9,Ancash,0,TECNICO,joven
0,0,FAMILIAR,31,2004-04-01,9,12,2300.0,9449.9,4002.08,200,12,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,29,2004-11-01,61,12,2500.0,2984.22,4670.78,200,0,Lima,4,PROFESIONAL,joven
0,0,PROPIA,31,2004-05-01,99,12,27718.0,49994.16,1647.89,219,0,Ica,1,PROFESIONAL,joven
0,2,PROPIA,40,2001-04-01,59,0,27214.0,121543.4,0.0,218,0,Lima,1,PROFESIONAL,joven
0,11,FAMILIAR,39,2005-07-01,36,12,2200.0,506.23,9282.62,192,12,Lambayeque,1,TECNICO,joven
0,21,PROPIA,32,2002-06-15,45,12,2721.47,0.0,7771.35,211,12,Loreto,2,TECNICO,joven
0,0,FAMILIAR,24,2006-01-01,16,12,2800.0,4600.0,6195.27,181,1,Arequipa,0,SUPERIOR,joven
0,24,PROPIA,48,2002-12-01,46,12,5953.0,21912.44,2527.25,212,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,39,1987-11-01,65,7,2693.13,7129.24,1080.15,202,0,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,24,2004-10-01,31,12,2100.0,3183.36,1402.58,200,0,Lima,0,SUPERIOR,joven
0,0,FAMILIAR,39,2007-09-01,7,12,1070.83,500.0,3737.65,177,12,Lima,0,TECNICO,joven
0,25,FAMILIAR,32,2005-09-01,40,12,1173.6,8936.11,0.0,177,12,Lima,1,TECNICO,joven
0,0,FAMILIAR,41,2004-04-01,0,12,1500.0,0.0,0.0,190,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,32,2002-01-01,37,12,5203.0,7985.34,2274.51,223,0,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,32,2006-03-06,0,12,2901.19,0.0,0.0,213,12,Junin,0,SIN EDUCACION,joven
0,0,FAMILIAR,37,2006-03-01,0,12,3500.0,0.0,0.0,202,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,37,2006-03-01,0,12,3500.0,0.0,0.0,202,12,Lima,0,PROFESIONAL,joven
0,1,FAMILIAR,40,2006-10-01,12,12,1250.0,500.0,3198.66,180,9,Arequipa,0,TECNICO,joven
0,2,FAMILIAR,35,1999-04-01,51,12,2000.0,0.0,0.0,207,12,Cajamarca,0,PROFESIONAL,joven
0,0,PROPIA,54,1997-02-01,83,12,10046.0,30740.74,3817.64,218,12,Lima,1,PROFESIONAL,adulto
0,51,FAMILIAR,40,2000-08-01,55,12,2500.0,2630.99,0.0,197,12,Lambayeque,2,TECNICO,joven
0,51,FAMILIAR,40,2000-08-01,55,12,2500.0,2630.99,0.0,197,12,Lambayeque,2,TECNICO,joven
0,0,PROPIA,29,2005-03-01,27,12,3500.0,15534.18,1569.26,238,12,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,31,1999-04-01,0,12,1554.85,4812.0,1111.07,177,12,Lima,0,TECNICO,joven
0,0,PROPIA,34,1995-05-01,43,12,1391.4,3000.0,1941.97,198,12,La Libertad,0,TECNICO,joven
0,0,PROPIA,45,2006-10-05,0,12,763.55,0.0,2708.81,231,12,Junin,0,PROFESIONAL,adulto
0,5,FAMILIAR,29,2006-02-01,37,12,2400.0,10.69,2994.27,214,12,Lima,1,PROFESIONAL,joven
0,2,FAMILIAR,31,2004-09-01,0,12,4500.0,0.0,1342.65,212,12,Callao,0,PROFESIONAL,joven
0,0,OTRAS,55,2006-01-14,0,12,2372.72,0.0,5841.2,197,12,Junin,0,TECNICO,adulto
0,2,FAMILIAR,27,2001-07-01,20,12,2561.45,5754.89,0.0,187,12,Lima,2,PROFESIONAL,joven
0,0,PROPIA,46,2006-07-01,22,12,15600.0,2119.54,7216.9,236,9,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,24,2000-01-01,19,12,2100.0,2260.0,629.66,206,0,Callao,0,TECNICO,joven
0,0,PROPIA,30,2005-01-01,36,12,3337.2,7700.0,951.32,233,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,40,2008-07-01,0,12,2005.0,12280.0,1275.34,181,3,Lambayeque,1,PROFESIONAL,joven
0,0,FAMILIAR,25,2005-05-01,0,12,5200.0,1465.81,0.0,194,5,Cajamarca,1,PROFESIONAL,joven
0,0,FAMILIAR,45,2008-01-08,10,12,858.88,500.0,4155.88,180,12,Lima,0,TECNICO,adulto
0,0,FAMILIAR,46,2004-05-01,9,12,1700.0,0.0,1726.0,185,12,Lima,0,TECNICO,adulto
0,0,FAMILIAR,48,2000-01-01,90,12,30000.0,121543.4,10073.78,197,0,Lima,0,SIN EDUCACION,adulto
0,1,PROPIA,63,1990-01-01,0,12,30000.0,0.0,0.0,213,0,Lima,0,TECNICO,adulto
0,0,PROPIA,27,2005-08-01,17,12,2100.0,2200.0,4021.78,207,1,Lima,0,SUPERIOR,joven
0,8,FAMILIAR,62,2000-05-02,0,12,7485.57,0.0,0.0,204,12,Lima,0,TECNICO,adulto
0,0,FAMILIAR,47,2005-12-15,0,12,1280.0,10088.0,1630.56,160,0,Lima,1,TECNICO,adulto
0,2,FAMILIAR,34,2006-02-11,8,12,2888.87,1656.0,5209.56,213,12,Cuzco,0,TECNICO,joven
0,1,FAMILIAR,24,2007-02-12,0,12,2055.37,750.0,3298.76,173,12,Lima,0,TECNICO,joven
0,2,FAMILIAR,31,2002-10-01,0,12,2200.0,3146.75,8616.62,195,12,Piura,0,PROFESIONAL,joven
0,0,FAMILIAR,51,2005-09-12,13,12,1072.25,2750.0,3541.68,180,12,Lima,0,TECNICO,adulto
0,0,FAMILIAR,30,2001-06-01,45,12,3500.0,2330.55,1446.41,200,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,32,2002-11-01,29,12,4000.0,1565.31,16.38,214,0,Arequipa,0,PROFESIONAL,joven
